Date,state,PMDI
200312,LA,-0.62
200401,LA,-0.56
200402,LA,1.26
200403,LA,-0.91
200404,LA,-0.84
200405,LA,1.34
200406,LA,3.18
200407,LA,2.41
200408,LA,1.67
200409,LA,-0.39
200410,LA,1.07
200411,LA,2.79
200412,LA,1.71
200501,LA,0.28
200502,LA,1.23
200503,LA,0.06
200504,LA,-0.65
200505,LA,-1.25
200506,LA,-1.62
200507,LA,-1.64
200508,LA,-1.83
200509,LA,-1.14
200510,LA,-2.24
200511,LA,-2.7
200512,LA,-3.13
200601,LA,-3.32
200602,LA,-2.46
200603,LA,-3.29
200604,LA,-3.25
200605,LA,-3.68
200606,LA,-4.05
200607,LA,-3.85
200608,LA,-3.77
200609,LA,-3.79
200610,LA,0.38
200611,LA,-0.21
200612,LA,1.5
200701,LA,2.24
200702,LA,0.06
200703,LA,-1.9
200704,LA,-1.75
200705,LA,-1.77
200706,LA,-1.16
200707,LA,1.23
200708,LA,-0.02
200709,LA,0.49
200710,LA,0.5
200711,LA,-0.4
200712,LA,-0.89
200801,LA,-0.83
200802,LA,-0.65
200803,LA,-1.04
200804,LA,-1.28
200805,LA,-0.59
200806,LA,-1.15
200807,LA,-2.07
200808,LA,0.03
200809,LA,2.26
200810,LA,1.41
200811,LA,1.04
200812,LA,0.73
200901,LA,-1.01
200902,LA,-1.77
200903,LA,-0.24
200904,LA,-0.07
200905,LA,-0.34
200906,LA,-1.78
200907,LA,-1.34
200908,LA,-1.85
200909,LA,-0.53
200910,LA,3.05
200911,LA,1.4
200912,LA,3.53
201001,LA,2.28
201002,LA,2.68
201003,LA,0.97
201004,LA,-1.11
201005,LA,-2.24
201006,LA,-2.56
201007,LA,-2.62
201008,LA,-2.01
201009,LA,-3.2
201010,LA,-3.57
201011,LA,-3.07
201012,LA,-3.84
201101,LA,-3.52
201102,LA,-3.96
201103,LA,-4.01
201104,LA,-4.29
201105,LA,-4.99
201106,LA,-5.35
201107,LA,-5
201108,LA,-5.91
201109,LA,-3.68
201110,LA,-4.33
201111,LA,-4.53
201112,LA,-4.15
201201,LA,-3.96
201202,LA,-2.05
201203,LA,-0.62
201204,LA,-0.59
201205,LA,-2.4
201206,LA,-2.82
201207,LA,-1.42
201208,LA,1.76
201209,LA,2.24
201210,LA,1.42
201211,LA,-0.25
201212,LA,-0.2
201301,LA,2.39
201302,LA,2.54
201303,LA,0.14
201304,LA,1.3
201305,LA,1.47
201306,LA,1.22
201307,LA,0.44
201308,LA,-0.88
201309,LA,-0.59
201310,LA,-0.4
201311,LA,0.46
201312,LA,-0.57
201401,LA,-1.26
201402,LA,-0.26
201403,LA,-0.17
201404,LA,-0.04
201405,LA,0.93
201406,LA,1.33
201407,LA,1.58
201408,LA,2.06
201409,LA,1.32
201410,LA,1.06
201411,LA,0.55
201412,LA,-0.52
201501,LA,0
201502,LA,-0.74
201503,LA,-0.47
201504,LA,0.91
201505,LA,1.61
201506,LA,1.69
201507,LA,-0.57
201508,LA,-1.59
201509,LA,-2.13
201510,LA,0.35
201511,LA,1.99
201512,LA,1.48
201601,LA,0.73
201602,LA,-0.72
201603,LA,2
201604,LA,2.19
201605,LA,2.14
201606,LA,2.3
201607,LA,1.59
201608,LA,4.46
201609,LA,3.57
201610,LA,1.37
201611,LA,-0.19
201612,LA,-0.23
201701,LA,0.16
201702,LA,-1.84
201703,LA,-2.27
201704,LA,-1.71
201705,LA,1.32
201706,LA,2.48
201707,LA,1.97
201708,LA,4.8
201709,LA,2.69
201710,LA,1.79
201711,LA,-0.42
201712,LA,-1.1
201801,LA,-1.15
201802,LA,0.34
201803,LA,-0.09
201804,LA,0.14
201805,LA,-1.6
201806,LA,-2.09
201807,LA,-2.33
201808,LA,-2.39
201809,LA,-0.45
201810,LA,0.69
201811,LA,1.76
201812,LA,2.55
201901,LA,2.45
201902,LA,1.58
201903,LA,-0.61
201904,LA,1.49
201905,LA,2.32
201906,LA,2.58
201907,LA,3.05
201908,LA,3.06
201909,LA,0.89
201910,LA,2.88
201911,LA,1.42
201912,LA,-0.49
202001,LA,0.69
202002,LA,1.05
202003,LA,-0.59
202004,LA,0.22
202005,LA,0.45
202006,LA,0.75
202007,LA,1.44
202008,LA,2.24
202009,LA,2.23
202010,LA,2.84
202011,LA,2.07
202012,LA,1.74
202101,LA,0.44
202102,LA,0.13
202103,LA,-0.06
202104,LA,1.96
202105,LA,3.6
202106,LA,3.83
202107,LA,4
202108,LA,4.34
202109,LA,5.03
202110,LA,4.18
202111,LA,2.24
202112,LA,-0.48
202201,LA,-1.97
202202,LA,-2.62
202203,LA,-1.71
202204,LA,-2.16
202205,LA,-2.23
202206,LA,-2.6
202207,LA,-2.62
202208,LA,1.68
202209,LA,0.51
202210,LA,-0.34
202211,LA,0.86
202212,LA,1.3
202301,LA,1.56
202302,LA,-0.1
202303,LA,-1.19
202304,LA,0.28
202305,LA,-1.15
202306,LA,-1.53
202307,LA,-2.33
202308,LA,-3.71
202309,LA,-4.21
202310,LA,-4.53
202311,LA,-4.76
202312,LA,-4.6
200101,ME,-2.08
200102,ME,-1.93
200103,ME,-1.03
200104,ME,-2.48
200105,ME,-3.01
200106,ME,-3.02
200107,ME,-2.7
200108,ME,-3.62
200109,ME,-3.64
200110,ME,-4.37
200111,ME,-5.39
200112,ME,-5.78
200201,ME,-5.43
200202,ME,-4.31
200203,ME,-3.43
200204,ME,-2.04
200205,ME,-1.53
200206,ME,-0.52
200207,ME,0.03
200208,ME,-2.2
200209,ME,-2.2
200210,ME,-2.54
200211,ME,-2.25
200212,ME,-2.45
200301,ME,-3.06
200302,ME,-2.83
200303,ME,-2.11
200304,ME,-2.67
200305,ME,-2.17
200306,ME,-2.32
200307,ME,-2.22
200308,ME,-2.16
200309,ME,-1.9
200310,ME,1.7
200311,ME,1.61
200312,ME,2.59
200401,ME,-0.06
200402,ME,-1.64
200403,ME,-2.27
200404,ME,-2.07
200405,ME,-1.61
200406,ME,-1.87
200407,ME,-0.31
200408,ME,1.83
200409,ME,1.06
200410,ME,0.05
200411,ME,0.13
200412,ME,0.69
200501,ME,-0.32
200502,ME,-0.53
200503,ME,0.55
200504,ME,2.32
200505,ME,3.27
200506,ME,2.3
200507,ME,2.01
200508,ME,2.35
200509,ME,2.52
200510,ME,5.4
200511,ME,5.75
200512,ME,5.86
200601,ME,5.77
200602,ME,4.78
200603,ME,2.1
200604,ME,0.17
200605,ME,1.79
200606,ME,4.33
200607,ME,4.65
200608,ME,4.52
200609,ME,3.73
200610,ME,5.43
200611,ME,5.07
200612,ME,3.83
200701,ME,2.78
200702,ME,1.55
200703,ME,2.24
200704,ME,4.34
200705,ME,3.55
200706,ME,2.4
200707,ME,1.93
200708,ME,2.12
200709,ME,0.36
200710,ME,0.44
200711,ME,2.77
200712,ME,2.74
200801,ME,2.12
200802,ME,3.45
200803,ME,3.82
200804,ME,3.68
200805,ME,1.67
200806,ME,3.28
200807,ME,3.5
200808,ME,4.14
200809,ME,5
200810,ME,4.89
200811,ME,4.9
200812,ME,5.11
200901,ME,3.93
200902,ME,3.26
200903,ME,2.04
200904,ME,1.89
200905,ME,2.06
200906,ME,4
200907,ME,5.29
200908,ME,4.96
200909,ME,2.96
200910,ME,4.3
200911,ME,3.98
200912,ME,3.85
201001,ME,3.28
201002,ME,2.72
201003,ME,3.48
201004,ME,1.57
201005,ME,-0.39
201006,ME,0.88
201007,ME,-0.43
201008,ME,-1.66
201009,ME,-0.32
201010,ME,1.32
201011,ME,1.65
201012,ME,2.62
201101,ME,0.93
201102,ME,0.89
201103,ME,2.36
201104,ME,2.79
201105,ME,3.29
201106,ME,3.15
201107,ME,2.64
201108,ME,4.27
201109,ME,4.01
201110,ME,4.23
201111,ME,1.83
201112,ME,1.34
201201,ME,1
201202,ME,-0.36
201203,ME,-1.93
201204,ME,-1.28
201205,ME,-0.22
201206,ME,2.32
201207,ME,-0.19
201208,ME,-0.19
201209,ME,0.59
201210,ME,2.36
201211,ME,-0.64
201212,ME,0.69
201301,ME,-1.19
201302,ME,-0.59
201303,ME,-1.21
201304,ME,-1.82
201305,ME,0.49
201306,ME,2.11
201307,ME,2.41
201308,ME,2.75
201309,ME,3.44
201310,ME,1.5
201311,ME,1.41
201312,ME,1.23
201401,ME,1.22
201402,ME,1.04
201403,ME,1.43
201404,ME,1.24
201405,ME,1.34
201406,ME,1.89
201407,ME,3.16
201408,ME,2.77
201409,ME,0.51
201410,ME,2.05
201411,ME,1.39
201412,ME,2.74
201501,ME,2.39
201502,ME,0.79
201503,ME,-0.98
201504,ME,-1.16
201505,ME,-1.61
201506,ME,1.06
201507,ME,1
201508,ME,0.96
201509,ME,1.1
201510,ME,1.63
201511,ME,-0.74
201512,ME,0.93
201601,ME,0
201602,ME,1.76
201603,ME,1.86
201604,ME,0.77
201605,ME,-0.58
201606,ME,-0.92
201607,ME,-0.9
201608,ME,-0.72
201609,ME,-1.85
201610,ME,-1.91
201611,ME,-2.14
201612,ME,-0.94
201701,ME,-0.03
201702,ME,0.44
201703,ME,-0.06
201704,ME,0.36
201705,ME,1.4
201706,ME,1.17
201707,ME,-0.07
201708,ME,-0.89
201709,ME,-1.52
201710,ME,0.84
201711,ME,-0.5
201712,ME,-0.37
201801,ME,1.02
201802,ME,1.03
201803,ME,0.42
201804,ME,1.5
201805,ME,-0.78
201806,ME,-0.84
201807,ME,-0.82
201808,ME,-0.9
201809,ME,-1.29
201810,ME,-0.4
201811,ME,1.22
201812,ME,1.15
201901,ME,1.99
201902,ME,1.8
201903,ME,0.32
201904,ME,2.01
201905,ME,2.37
201906,ME,2.67
201907,ME,1.71
201908,ME,2.44
201909,ME,2.09
201910,ME,2.84
201911,ME,2.64
201912,ME,2.38
202001,ME,1.95
202002,ME,1.72
202003,ME,0.9
202004,ME,1.73
202005,ME,0.57
202006,ME,-1.14
202007,ME,-1.32
202008,ME,-1.76
202009,ME,-3.11
202010,ME,-1.48
202011,ME,-1.72
202012,ME,0.11
202101,ME,-1.04
202102,ME,-0.73
202103,ME,-1.74
202104,ME,-2.13
202105,ME,-2.3
202106,ME,-3.04
202107,ME,-1.02
202108,ME,-2.21
202109,ME,0.14
202110,ME,0.28
202111,ME,-0.47
202112,ME,-0.77
202201,ME,-1.21
202202,ME,0.11
202203,ME,0.32
202204,ME,0.92
202205,ME,-0.46
202206,ME,-0.66
202207,ME,-0.37
202208,ME,0.74
202209,ME,1.06
202210,ME,1.82
202211,ME,1.69
202212,ME,2.32
202301,ME,3.13
202302,ME,1.41
202303,ME,0.17
202304,ME,-1.33
202305,ME,-0.77
202306,ME,1.76
202307,ME,2.67
202308,ME,4.05
202309,ME,4.26
202310,ME,4.34
202311,ME,2.58
202312,ME,4.25
200101,MD,-1.14
200102,MD,-1.4
200103,MD,0.31
200104,MD,-1.29
200105,MD,-0.65
200106,MD,0.43
200107,MD,0.79
200108,MD,0.75
200109,MD,0.38
200110,MD,-1.2
200111,MD,-2.34
200112,MD,-3.26
200201,MD,-3.71
200202,MD,-4.58
200203,MD,-3.91
200204,MD,-3.63
200205,MD,-3.56
200206,MD,-3.63
200207,MD,-4.03
200208,MD,-4.46
200209,MD,-4.16
200210,MD,-1.55
200211,MD,0.09
200212,MD,1.34
200301,MD,0.57
200302,MD,2.61
200303,MD,2.41
200304,MD,1.75
200305,MD,2.87
200306,MD,3.93
200307,MD,4.11
200308,MD,4.04
200309,MD,5.29
200310,MD,5.41
200311,MD,5.54
200312,MD,5.72
200401,MD,4.29
200402,MD,3.38
200403,MD,1.66
200404,MD,2.78
200405,MD,1.6
200406,MD,1.85
200407,MD,2.98
200408,MD,3.38
200409,MD,3.75
200410,MD,2.53
200411,MD,3.35
200412,MD,2.84
200501,MD,2.94
200502,MD,1.58
200503,MD,2.19
200504,MD,1.77
200505,MD,1.71
200506,MD,0.77
200507,MD,1.45
200508,MD,-0.02
200509,MD,-1.8
200510,MD,1.48
200511,MD,1.46
200512,MD,1.48
200601,MD,1.25
200602,MD,-0.42
200603,MD,-1.9
200604,MD,-2.04
200605,MD,-2.43
200606,MD,2.15
200607,MD,1.46
200608,MD,-1.29
200609,MD,1.12
200610,MD,1.88
200611,MD,2.65
200612,MD,1.11
200701,MD,0.5
200702,MD,-0.03
200703,MD,-0.39
200704,MD,0.53
200705,MD,-1.27
200706,MD,-1.71
200707,MD,-2.4
200708,MD,-2.68
200709,MD,-3.52
200710,MD,-3.13
200711,MD,-3.71
200712,MD,-3.31
200801,MD,-3.68
200802,MD,-2.7
200803,MD,-3.12
200804,MD,-1.94
200805,MD,0.89
200806,MD,1.35
200807,MD,1.47
200808,MD,-0.02
200809,MD,0.6
200810,MD,-0.59
200811,MD,-0.72
200812,MD,0.3
200901,MD,-0.15
200902,MD,-1.83
200903,MD,-2.38
200904,MD,-1.17
200905,MD,0.57
200906,MD,1.61
200907,MD,0.87
200908,MD,1.62
200909,MD,1.63
200910,MD,2.57
200911,MD,2.96
200912,MD,4.21
201001,MD,3.38
201002,MD,3.55
201003,MD,3.5
201004,MD,1.11
201005,MD,-0.36
201006,MD,-2.22
201007,MD,-2.67
201008,MD,-2.78
201009,MD,-1.86
201010,MD,-0.55
201011,MD,-1.16
201012,MD,-1.43
201101,MD,-1.86
201102,MD,-2.07
201103,MD,-0.65
201104,MD,0.28
201105,MD,-0.65
201106,MD,-1.76
201107,MD,-2.36
201108,MD,0.83
201109,MD,2.75
201110,MD,2.87
201111,MD,2.83
201112,MD,2.68
201201,MD,1.3
201202,MD,-0.06
201203,MD,-1.85
201204,MD,-2.14
201205,MD,-2.29
201206,MD,-2.38
201207,MD,-2.67
201208,MD,-2.48
201209,MD,-2.36
201210,MD,1.65
201211,MD,0.03
201212,MD,0.43
201301,MD,0.41
201302,MD,-0.39
201303,MD,-0.5
201304,MD,-0.7
201305,MD,-0.93
201306,MD,1.41
201307,MD,1.52
201308,MD,1.5
201309,MD,-0.26
201310,MD,1.11
201311,MD,1.18
201312,MD,1.9
201401,MD,1.13
201402,MD,1.97
201403,MD,1.92
201404,MD,2.31
201405,MD,2.43
201406,MD,1.96
201407,MD,1.61
201408,MD,1.18
201409,MD,0.07
201410,MD,-0.28
201411,MD,-0.52
201412,MD,-0.3
201501,MD,0.17
201502,MD,-0.45
201503,MD,0.32
201504,MD,0.28
201505,MD,-0.88
201506,MD,2.02
201507,MD,1.8
201508,MD,0.31
201509,MD,-0.07
201510,MD,0.13
201511,MD,-0.73
201512,MD,-0.46
201601,MD,-0.48
201602,MD,0.58
201603,MD,-1.04
201604,MD,-1.5
201605,MD,0.77
201606,MD,0.85
201607,MD,0.94
201608,MD,-0.68
201609,MD,0.92
201610,MD,-0.46
201611,MD,-1.36
201612,MD,-1.49
201701,MD,-1.46
201702,MD,-2.35
201703,MD,-2.08
201704,MD,-2.36
201705,MD,-0.45
201706,MD,-1.82
201707,MD,1.03
201708,MD,1.58
201709,MD,0.27
201710,MD,0.23
201711,MD,-0.66
201712,MD,-1.35
201801,MD,-1.52
201802,MD,0.43
201803,MD,-0.15
201804,MD,0.45
201805,MD,1.45
201806,MD,1.82
201807,MD,3.26
201808,MD,3.22
201809,MD,4.85
201810,MD,4.77
201811,MD,6.07
201812,MD,6.17
201901,MD,5.52
201902,MD,5.25
201903,MD,4.87
201904,MD,3.38
201905,MD,3.34
201906,MD,3.24
201907,MD,3.24
201908,MD,1.85
201909,MD,-1.13
201910,MD,-0.24
201911,MD,-1.41
201912,MD,-1.32
202001,MD,-1.4
202002,MD,-1.23
202003,MD,-1.72
202004,MD,0.08
202005,MD,-0.39
202006,MD,-0.49
202007,MD,-0.87
202008,MD,1.35
202009,MD,1.58
202010,MD,2.06
202011,MD,2.58
202012,MD,3.23
202101,MD,1.73
202102,MD,2.83
202103,MD,1.82
202104,MD,0.62
202105,MD,0.01
202106,MD,-0.21
202107,MD,-0.27
202108,MD,0.33
202109,MD,1.69
202110,MD,1.33
202111,MD,-0.09
202112,MD,-1.42
202201,MD,-0.43
202202,MD,-1.3
202203,MD,-1.67
202204,MD,-1.11
202205,MD,0.33
202206,MD,0.21
202207,MD,0.58
202208,MD,-0.51
202209,MD,-0.7
202210,MD,-0.56
202211,MD,-0.8
202212,MD,0.48
202301,MD,-0.86
202302,MD,-1.37
202303,MD,-2.06
202304,MD,-1.93
202305,MD,-2.43
202306,MD,-2.33
202307,MD,-1.72
202308,MD,-2.34
202309,MD,-1.79
202310,MD,-2.69
202311,MD,-3.05
202312,MD,-0.96
200101,MA,-0.36
200102,MA,-0.77
200103,MA,1.91
200104,MA,-0.56
200105,MA,-1.16
200106,MA,0.67
200107,MA,0.69
200108,MA,0.43
200109,MA,-0.3
200110,MA,-1.24
200111,MA,-2.5
200112,MA,-2.96
200201,MA,-3.05
200202,MA,-3.19
200203,MA,-2.68
200204,MA,-2.75
200205,MA,-0.96
200206,MA,0.06
200207,MA,-1.14
200208,MA,-2.11
200209,MA,-2.04
200210,MA,-1.33
200211,MA,0.34
200212,MA,1.23
200301,MA,0.13
200302,MA,1.01
200303,MA,1.18
200304,MA,1.23
200305,MA,1.31
200306,MA,1.87
200307,MA,0.85
200308,MA,1.81
200309,MA,2.13
200310,MA,2.96
200311,MA,1.73
200312,MA,2.73
200401,MA,0.6
200402,MA,-1.04
200403,MA,-1.83
200404,MA,1.27
200405,MA,0.74
200406,MA,-0.59
200407,MA,-0.39
200408,MA,0.72
200409,MA,1.84
200410,MA,0.89
200411,MA,0.54
200412,MA,0.98
200501,MA,1.66
200502,MA,0.86
200503,MA,1.63
200504,MA,1.7
200505,MA,2.01
200506,MA,0.34
200507,MA,-0.37
200508,MA,-1.21
200509,MA,-1.7
200510,MA,3.54
200511,MA,3.52
200512,MA,3.2
200601,MA,3.57
200602,MA,2.33
200603,MA,-0.7
200604,MA,-1.82
200605,MA,1.49
200606,MA,4.01
200607,MA,3.31
200608,MA,3.35
200609,MA,2.35
200610,MA,3.25
200611,MA,3.3
200612,MA,1.52
200701,MA,0.98
200702,MA,-0.28
200703,MA,0.68
200704,MA,3.04
200705,MA,2.03
200706,MA,1.14
200707,MA,1.78
200708,MA,-0.39
200709,MA,-1.47
200710,MA,-1.72
200711,MA,-1.94
200712,MA,-0.58
200801,MA,-1.36
200802,MA,2.4
200803,MA,2.78
200804,MA,2.11
200805,MA,0.73
200806,MA,0.85
200807,MA,2.71
200808,MA,2.67
200809,MA,3.94
200810,MA,3.45
200811,MA,2.96
200812,MA,3.99
200901,MA,3.62
200902,MA,1.76
200903,MA,0.72
200904,MA,0.39
200905,MA,0.16
200906,MA,1.56
200907,MA,4.12
200908,MA,4.15
200909,MA,2.92
200910,MA,4.08
200911,MA,2.78
200912,MA,3.24
201001,MA,2.58
201002,MA,3.14
201003,MA,5.07
201004,MA,1.95
201005,MA,0.47
201006,MA,-0.4
201007,MA,-1.62
201008,MA,-2.08
201009,MA,-2.72
201010,MA,-0.58
201011,MA,-0.57
201012,MA,-0.17
201101,MA,-0.14
201102,MA,0.84
201103,MA,0.78
201104,MA,1.18
201105,MA,0.52
201106,MA,1.44
201107,MA,0.02
201108,MA,2.74
201109,MA,3.64
201110,MA,4.74
201111,MA,3.75
201112,MA,3.62
201201,MA,2.82
201202,MA,0.27
201203,MA,-2.26
201204,MA,-2.61
201205,MA,-1.93
201206,MA,-1.35
201207,MA,-2.01
201208,MA,-1.37
201209,MA,-0.14
201210,MA,0.86
201211,MA,-1.12
201212,MA,0.29
201301,MA,-0.99
201302,MA,0.25
201303,MA,-0.33
201304,MA,-1.59
201305,MA,-0.34
201306,MA,2.41
201307,MA,2.11
201308,MA,1.78
201309,MA,1.27
201310,MA,-0.82
201311,MA,-1.16
201312,MA,-0.62
201401,MA,-0.7
201402,MA,0.44
201403,MA,0.72
201404,MA,0.58
201405,MA,0.45
201406,MA,-0.47
201407,MA,1.15
201408,MA,0.71
201409,MA,-0.83
201410,MA,0.77
201411,MA,1
201412,MA,1.5
201501,MA,1.48
201502,MA,0.96
201503,MA,-0.04
201504,MA,-0.94
201505,MA,-2.1
201506,MA,0.22
201507,MA,-0.04
201508,MA,-0.85
201509,MA,-0.95
201510,MA,-0.68
201511,MA,-1.81
201512,MA,-1.23
201601,MA,-1.78
201602,MA,0.12
201603,MA,-1.08
201604,MA,-1.63
201605,MA,-1.8
201606,MA,-2.38
201607,MA,-2.95
201608,MA,-3.33
201609,MA,-3.78
201610,MA,-3
201611,MA,-3.67
201612,MA,-3.4
201701,MA,-2.71
201702,MA,-2.9
201703,MA,-2.77
201704,MA,-1.55
201705,MA,0.35
201706,MA,0.92
201707,MA,0.99
201708,MA,0.45
201709,MA,-0.08
201710,MA,1.22
201711,MA,-0.73
201712,MA,-1.06
201801,MA,0.09
201802,MA,0.96
201803,MA,1.07
201804,MA,1.51
201805,MA,-0.83
201806,MA,-0.73
201807,MA,-0.42
201808,MA,0.88
201809,MA,1.95
201810,MA,2.45
201811,MA,3.93
201812,MA,3.59
201901,MA,3.81
201902,MA,3.35
201903,MA,1.89
201904,MA,3.32
201905,MA,2.91
201906,MA,2.88
201907,MA,2.92
201908,MA,2.68
201909,MA,0.93
201910,MA,2.44
201911,MA,1.82
201912,MA,3.01
202001,MA,1.13
202002,MA,0.96
202003,MA,0.18
202004,MA,1.43
202005,MA,0.24
202006,MA,-1.01
202007,MA,-1.53
202008,MA,-2.17
202009,MA,-2.72
202010,MA,-1.83
202011,MA,-2.36
202012,MA,0.06
202101,MA,-0.99
202102,MA,-0.8
202103,MA,-2.06
202104,MA,-1.69
202105,MA,-0.48
202106,MA,-1.71
202107,MA,2.66
202108,MA,2.94
202109,MA,3.9
202110,MA,4.65
202111,MA,2.87
202112,MA,1.74
202201,MA,0.79
202202,MA,2.19
202203,MA,0.96
202204,MA,0.7
202205,MA,-0.87
202206,MA,-1.57
202207,MA,-2.3
202208,MA,-3.06
202209,MA,-1.91
202210,MA,-1.03
202211,MA,-1.68
202212,MA,-0.21
202301,MA,1.66
202302,MA,-0.45
202303,MA,-0.46
202304,MA,-0.91
202305,MA,-1.05
202306,MA,0.29
202307,MA,2.5
202308,MA,3.06
202309,MA,3.85
202310,MA,3.15
202311,MA,1.37
202312,MA,3.08
200101,MI,0.03
200102,MI,1.55
200103,MI,-0.88
200104,MI,-0.75
200105,MI,0.75
200106,MI,0.56
200107,MI,-0.6
200108,MI,-0.8
200109,MI,0.37
200110,MI,1.81
200111,MI,1.66
200112,MI,1.61
200201,MI,0.31
200202,MI,1.29
200203,MI,1.66
200204,MI,2.01
200205,MI,2.55
200206,MI,1.46
200207,MI,1.15
200208,MI,0.84
200209,MI,-1.4
200210,MI,-0.92
200211,MI,-1.81
200212,MI,-2.46
200301,MI,-2.86
200302,MI,-2.88
200303,MI,-2.55
200304,MI,-1.82
200305,MI,-0.15
200306,MI,-1.27
200307,MI,-0.52
200308,MI,-1.44
200309,MI,-1.67
200310,MI,-1.88
200311,MI,0.11
200312,MI,0.43
200401,MI,0.87
200402,MI,0.56
200403,MI,1.16
200404,MI,-0.49
200405,MI,2.09
200406,MI,1.94
200407,MI,2.21
200408,MI,2.21
200409,MI,-1.52
200410,MI,-0.58
200411,MI,-0.68
200412,MI,0.84
200501,MI,1.59
200502,MI,1.64
200503,MI,0.04
200504,MI,-1.58
200505,MI,-2.03
200506,MI,-2.53
200507,MI,-2.08
200508,MI,-2.72
200509,MI,-2.86
200510,MI,-3.53
200511,MI,-3.23
200512,MI,-3.17
200601,MI,-0.81
200602,MI,-0.13
200603,MI,0.28
200604,MI,-1.09
200605,MI,0.63
200606,MI,-0.5
200607,MI,0.24
200608,MI,-0.08
200609,MI,-0.09
200610,MI,1.08
200611,MI,1.05
200612,MI,1.61
200701,MI,1.77
200702,MI,0.55
200703,MI,0.81
200704,MI,1.28
200705,MI,-0.72
200706,MI,-1.33
200707,MI,-2.05
200708,MI,-1.52
200709,MI,-2.27
200710,MI,-2.15
200711,MI,-2.95
200712,MI,-2.82
200801,MI,-0.18
200802,MI,1.65
200803,MI,0.86
200804,MI,1.22
200805,MI,0.77
200806,MI,1.54
200807,MI,2.07
200808,MI,-0.06
200809,MI,1.75
200810,MI,1.51
200811,MI,1.34
200812,MI,2.87
200901,MI,1.89
200902,MI,2.72
200903,MI,2.67
200904,MI,3.17
200905,MI,2.68
200906,MI,2.69
200907,MI,2.33
200908,MI,3.11
200909,MI,0.75
200910,MI,3.17
200911,MI,1.42
200912,MI,1.93
201001,MI,0.47
201002,MI,-0.39
201003,MI,-2.12
201004,MI,-2.74
201005,MI,-2.5
201006,MI,1.07
201007,MI,2.09
201008,MI,0.46
201009,MI,1.98
201010,MI,1.21
201011,MI,0.46
201012,MI,-0.2
201101,MI,-0.72
201102,MI,-0.63
201103,MI,-0.41
201104,MI,1.96
201105,MI,2.38
201106,MI,2.27
201107,MI,1.89
201108,MI,1.07
201109,MI,1.01
201110,MI,1.28
201111,MI,1.44
201112,MI,1.35
201201,MI,1.64
201202,MI,1.05
201203,MI,-0.4
201204,MI,-1.13
201205,MI,-1.42
201206,MI,-1.69
201207,MI,-1.52
201208,MI,-1.93
201209,MI,-2.36
201210,MI,-0.3
201211,MI,-2.11
201212,MI,-1.57
201301,MI,1.2
201302,MI,1.64
201303,MI,0.32
201304,MI,3.1
201305,MI,2.9
201306,MI,2.79
201307,MI,3.01
201308,MI,2.47
201309,MI,0.2
201310,MI,0.93
201311,MI,2.39
201312,MI,2.4
201401,MI,2.5
201402,MI,2.3
201403,MI,1.05
201404,MI,2.32
201405,MI,2.31
201406,MI,2.25
201407,MI,2.68
201408,MI,2.76
201409,MI,2.86
201410,MI,3.58
201411,MI,4.43
201412,MI,3.91
201501,MI,2.78
201502,MI,1.58
201503,MI,-0.31
201504,MI,-0.73
201505,MI,0.01
201506,MI,0.84
201507,MI,0.5
201508,MI,0.47
201509,MI,-0.77
201510,MI,-1.05
201511,MI,-1.25
201512,MI,0.87
201601,MI,0.78
201602,MI,0.97
201603,MI,1.74
201604,MI,1.79
201605,MI,0.66
201606,MI,-0.94
201607,MI,-0.5
201608,MI,1.07
201609,MI,0.86
201610,MI,1.08
201611,MI,-0.57
201612,MI,-0.29
201701,MI,0.93
201702,MI,1.22
201703,MI,1.75
201704,MI,2.32
201705,MI,2.32
201706,MI,2.78
201707,MI,2.55
201708,MI,2.6
201709,MI,-0.44
201710,MI,2.71
201711,MI,3.1
201712,MI,2.84
201801,MI,2.52
201802,MI,3.36
201803,MI,1.67
201804,MI,2.94
201805,MI,2.88
201806,MI,1.75
201807,MI,0.79
201808,MI,1.48
201809,MI,0.71
201810,MI,2.58
201811,MI,2.94
201812,MI,2.65
201901,MI,2.79
201902,MI,3.55
201903,MI,2.86
201904,MI,3.38
201905,MI,4.16
201906,MI,4.27
201907,MI,3.92
201908,MI,2.54
201909,MI,3.49
201910,MI,4.85
201911,MI,5.09
201912,MI,5.6
202001,MI,5.8
202002,MI,4.43
202003,MI,4.68
202004,MI,4.66
202005,MI,4.82
202006,MI,3.6
202007,MI,4.02
202008,MI,3.81
202009,MI,2.95
202010,MI,3.57
202011,MI,2.66
202012,MI,2.17
202101,MI,0.84
202102,MI,0.3
202103,MI,-1.05
202104,MI,-1.71
202105,MI,-2.14
202106,MI,-0.37
202107,MI,1.45
202108,MI,1.6
202109,MI,1.43
202110,MI,1.67
202111,MI,0.79
202112,MI,1.59
202201,MI,-0.01
202202,MI,0.81
202203,MI,2.02
202204,MI,2.54
202205,MI,1.86
202206,MI,0.39
202207,MI,-0.02
202208,MI,0.51
202209,MI,-1.06
202210,MI,-1.07
202211,MI,-1.5
202212,MI,-1.56
202301,MI,-0.34
202302,MI,1.21
202303,MI,1.65
202304,MI,2.15
202305,MI,-0.09
202306,MI,-1.7
202307,MI,0.68
202308,MI,1.07
202309,MI,-1.24
202310,MI,-0.37
202311,MI,-1.51
