Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count
2018,2,WY,Final,"28,961","268,294","271,503"
2018,1,AK,Final,"45,757","212,633","285,751"
2018,1,AL,Final,"432,391","3,755,384","2,224,324"
2018,1,AR,Final,"198,862","2,120,161","1,384,303"
2018,1,AZ,Final,"264,480","2,172,239","2,801,765"
2018,1,CA,Final,"1,405,851","7,359,866","13,618,213"
2018,1,CO,Final,"192,249","1,653,911","2,310,595"
2018,1,CT,Final,"282,961","1,415,991","1,501,815"
2018,1,DC,Final,"31,834","258,815","270,939"
2018,1,DE,Final,"64,903","550,423","429,680"
2018,1,FL,Final,"1,214,454","10,472,467","9,213,568"
2018,1,GA,Final,"692,041","6,430,926","4,329,363"
2018,1,HI,Final,"70,048","224,850","435,777"
2018,1,IA,Final,"172,627","1,637,564","1,382,437"
2018,1,ID,Final,"90,662","883,198","736,644"
2018,1,IL,Final,"572,472","4,494,512","5,286,539"
2018,1,IN,Final,"419,997","3,700,287","2,857,381"
2018,1,KS,Final,"165,765","1,349,865","1,259,317"
2018,1,KY,Final,"322,073","3,247,335","1,975,390"
2018,1,LA,Final,"294,834","3,283,268","2,079,995"
2018,1,MA,Final,"460,411","2,025,953","2,778,451"
2018,1,MD,Final,"418,623","3,232,818","2,325,842"
2018,1,ME,Final,"84,188","523,379","717,177"
2018,1,MI,Final,"514,669","3,398,225","4,363,970"
2018,1,MN,Final,"286,160","2,347,919","2,410,478"
2018,1,MO,Final,"381,204","4,039,944","2,781,047"
2018,1,MS,Final,"213,921","2,089,868","1,287,007"
2018,1,MT,Final,"63,740","607,138","507,187"
2018,1,NC,Final,"738,554","7,309,925","4,524,579"
2018,1,ND,Final,"56,481","633,087","381,794"
2018,1,NE,Final,"103,143","1,121,232","846,484"
2018,1,NH,Final,"96,594","500,852","620,549"
2018,1,NJ,Final,"398,643","2,573,717","3,553,643"
2018,1,NM,Final,"72,989","612,947","886,686"
2018,1,NV,Final,"104,058","840,532","1,183,781"
2018,1,NY,Final,"860,508","4,848,237","7,170,030"
2018,1,OH,Final,"697,062","5,789,180","4,966,286"
2018,1,OK,Final,"225,106","2,544,458","1,759,572"
2018,1,OR,Final,"217,445","2,055,761","1,737,136"
2018,1,PA,Final,"854,155","6,317,793","5,376,140"
2018,1,RI,Final,"60,846","273,621","445,693"
2018,1,SC,Final,"462,478","3,706,081","2,274,335"
2018,1,SD,Final,"59,106","553,176","398,003"
2018,1,TN,Final,"517,381","5,136,624","2,862,500"
2018,1,TX,Final,"1,638,008","15,416,270","11,046,027"
2018,1,UT,Final,"81,918","797,650","1,081,426"
2018,1,VA,Final,"652,805","5,997,961","3,420,559"
2018,1,VT,Final,"41,521","238,614","313,633"
2018,1,WA,Final,"393,326","4,078,575","3,067,600"
2018,1,WI,Final,"301,722","2,223,497","2,698,537"
2018,1,WV,Final,"168,496","1,543,477","861,369"
2018,1,WY,Final,"33,954","315,567","271,534"
2017,12,AK,Final,"45,091","211,092","286,400"
2017,12,AL,Final,"325,485","2,765,355","2,217,194"
2017,12,AR,Final,"134,604","1,387,616","1,383,858"
2017,12,AZ,Final,"266,650","2,188,381","2,795,979"
2017,12,CA,Final,"1,282,241","6,887,469","13,731,258"
2017,12,CO,Final,"192,733","1,633,065","2,305,731"
2017,12,CT,Final,"242,875","1,238,514","1,500,414"
2017,12,DC,Final,"25,109","189,058","269,947"
2017,12,DE,Final,"54,697","423,622","428,368"
2017,12,FL,Final,"1,007,142","8,703,364","9,428,094"
2017,12,GA,Final,"507,193","4,744,940","4,319,333"
2017,12,HI,Final,"66,364","215,774","435,307"
2017,12,IA,Final,"148,509","1,324,796","1,382,803"
2017,12,ID,Final,"96,183","958,568","735,240"
2017,12,IL,Final,"509,109","4,047,004","5,283,851"
2017,12,IN,Final,"374,755","3,233,535","2,850,320"
2017,12,KS,Final,"139,575","1,103,819","1,262,837"
2017,12,KY,Final,"265,304","2,503,295","1,979,484"
2017,12,LA,Final,"209,899","2,297,519","2,076,202"
2017,12,MA,Final,"362,918","1,810,238","2,749,877"
2017,12,MD,Final,"354,605","2,680,849","2,323,159"
2017,12,ME,Final,"66,067","421,713","713,090"
2017,12,MI,Final,"475,520","3,150,300","4,360,578"
2017,12,MN,Final,"262,346","2,127,817","2,412,743"
2017,12,MO,Final,"327,928","3,208,279","2,782,619"
2017,12,MS,Final,"151,789","1,411,467","1,286,026"
2017,12,MT,Final,"58,079","538,673","506,712"
2017,12,NC,Final,"548,415","5,413,951","4,517,076"
2017,12,ND,Final,"52,766","565,688","382,081"
2017,12,NE,Final,"96,250","937,658","847,323"
2017,12,NH,Final,"86,077","443,550","620,178"
2017,12,NJ,Final,"368,312","2,368,250","3,547,192"
2017,12,NM,Final,"68,228","550,250","884,656"
2017,12,NV,Final,"110,048","892,059","1,275,899"
2017,12,NY,Final,"717,461","4,222,102","7,167,741"
2017,12,OH,Final,"630,333","5,150,351","4,950,929"
2017,12,OK,Final,"175,512","1,851,958","1,758,305"
2017,12,OR,Final,"235,167","2,236,491","1,734,913"
2017,12,PA,Final,"717,123","5,124,193","5,374,314"
2017,12,RI,Final,"53,011","294,278","422,524"
2017,12,SC,Final,"320,547","2,597,595","2,264,249"
2017,12,SD,Final,"53,332","471,290","398,946"
2017,12,TN,Final,"368,203","3,455,177","2,857,262"
2017,12,TX,Final,"1,156,477","10,619,140","10,832,439"
2017,12,UT,Final,"85,003","825,942","1,074,894"
2017,12,VA,Final,"492,715","4,581,079","3,414,160"
2017,12,VT,Final,"35,547","204,817","313,901"
2017,12,WA,Final,"398,536","4,133,467","3,051,887"
2017,12,WI,Final,"290,599","2,094,735","2,691,267"
2017,12,WV,Final,"142,762","1,264,043","860,158"
2017,12,WY,Final,"33,423","300,432","271,856"
2017,11,AK,Final,"40,165","185,616","286,674"
2017,11,AL,Final,"258,568","2,072,319","2,220,193"
2017,11,AR,Final,"117,154","1,132,498","1,384,028"
2017,11,AZ,Final,"234,250","1,920,334","2,784,395"
2017,11,CA,Final,"1,200,778","6,418,381","13,565,835"
2017,11,CO,Final,"162,453","1,341,846","2,302,263"
2017,11,CT,Final,"189,271","915,537","1,498,387"
2017,11,DC,Final,"24,252","173,266","269,477"
2017,11,DE,Final,"43,097","314,131","427,768"
2017,11,FL,Final,"1,017,028","8,651,867","9,394,157"
2017,11,GA,Final,"416,600","3,758,059","4,316,738"
2017,11,HI,Final,"66,594","217,776","434,353"
2017,11,IA,Final,"118,656","1,011,209","1,380,350"
2017,11,ID,Final,"70,490","704,878","733,847"
2017,11,IL,Final,"453,355","3,315,702","5,274,484"
2017,11,IN,Final,"298,348","2,347,854","2,842,821"
2017,11,KS,Final,"113,616","846,631","1,263,419"
2017,11,KY,Final,"202,615","1,810,876","1,977,371"
2017,11,LA,Final,"195,572","2,057,085","2,076,567"
2017,11,MA,Final,"288,856","1,412,966","2,780,013"
2017,11,MD,Final,"257,504","1,933,172","2,320,864"
2017,11,ME,Final,"60,862","387,047","713,127"
2017,11,MI,Final,"381,335","2,515,713","4,349,455"
2017,11,MN,Final,"220,672","1,733,187","2,411,131"
2017,11,MO,Final,"247,642","2,291,517","2,778,326"
2017,11,MS,Final,"134,340","1,185,308","1,287,027"
2017,11,MT,Final,"46,107","423,105","505,947"
2017,11,NC,Final,"438,322","4,076,916","4,512,579"
2017,11,ND,Final,"44,426","462,773","381,362"
2017,11,NE,Final,"73,937","704,690","846,963"
2017,11,NH,Final,"67,673","340,644","618,749"
2017,11,NJ,Final,"282,599","1,846,794","3,556,186"
2017,11,NM,Final,"54,011","432,903","883,327"
2017,11,NV,Final,"90,769","704,716","1,265,658"
2017,11,NY,Final,"641,429","3,603,216","7,158,852"
2017,11,OH,Final,"483,393","3,803,936","4,951,406"
2017,11,OK,Final,"147,804","1,355,396","1,756,250"
2017,11,OR,Final,"178,236","1,677,842","1,732,586"
2017,11,PA,Final,"538,186","3,737,710","5,370,536"
2017,11,RI,Final,"45,938","224,124","445,561"
2017,11,SC,Final,"262,331","2,040,285","2,262,511"
2017,11,SD,Final,"44,451","380,811","398,299"
2017,11,TN,Final,"295,029","2,690,809","2,859,159"
2017,11,TX,Final,"1,025,727","9,133,562","10,849,463"
2017,11,UT,Final,"67,835","647,397","1,071,490"
2017,11,VA,Final,"360,293","3,140,170","3,409,557"
2017,11,VT,Final,"28,612","159,865","313,958"
2017,11,WA,Final,"314,065","3,217,788","3,049,378"
2017,11,WI,Final,"249,557","1,764,968","2,691,371"
2017,11,WV,Final,"100,663","862,150","858,940"
2017,11,WY,Final,"25,955","233,224","270,708"
2017,10,AK,Final,"34,509","158,474","287,381"
2017,10,AL,Final,"288,245","2,276,202","2,220,220"
2017,10,AR,Final,"139,998","1,376,703","1,383,985"
2017,10,AZ,Final,"325,674","2,548,611","2,772,254"
2017,10,CA,Final,"1,029,037","6,555,951","13,803,131"
2017,10,CO,Final,"164,618","1,364,209","2,299,437"
2017,10,CT,Final,"178,820","839,860","1,496,909"
2017,10,DC,Final,"22,838","169,973","268,280"
2017,10,DE,Final,"45,219","318,366","427,314"
2017,10,FL,Final,"1,272,880","10,741,597","9,260,198"
2017,10,GA,Final,"484,174","4,201,749","4,313,277"
2017,10,HI,Final,"68,495","233,808","433,657"
2017,10,IA,Final,"114,440","972,497","1,380,900"
2017,10,ID,Final,"61,389","598,521","732,665"
2017,10,IL,Final,"382,079","2,913,040","5,271,290"
2017,10,IN,Final,"276,371","2,168,066","2,838,956"
2017,10,KS,Final,"120,171","898,064","1,259,022"
2017,10,KY,Final,"186,290","1,667,588","1,975,068"
2017,10,LA,Final,"258,090","2,597,957","2,077,266"
2017,10,MA,Final,"281,008","1,374,116","2,738,673"
2017,10,MD,Final,"239,338","1,665,820","2,317,486"
2017,10,ME,Final,"51,918","323,515","713,500"
2017,10,MI,Final,"366,233","2,422,313","4,356,761"
2017,10,MN,Final,"200,689","1,502,612","2,413,814"
2017,10,MO,Final,"250,851","2,249,398","2,775,978"
2017,10,MS,Final,"162,487","1,464,231","1,287,424"
2017,10,MT,Final,"40,493","360,552","505,789"
2017,10,NC,Final,"452,034","3,947,250","4,506,786"
2017,10,ND,Final,"35,069","320,596","381,433"
2017,10,NE,Final,"70,379","646,472","847,413"
2017,10,NH,Final,"61,757","310,728","619,398"
2017,10,NJ,Final,"279,233","1,904,828","3,544,220"
2017,10,NM,Final,"58,196","449,208","883,107"
2017,10,NV,Final,"102,198","799,171","1,265,365"
2017,10,NY,Final,"694,235","3,704,700","7,152,187"
2017,10,OH,Final,"433,238","3,380,887","4,945,681"
2017,10,OK,Final,"180,467","1,615,563","1,756,202"
2017,10,OR,Final,"145,498","1,336,606","1,732,863"
2017,10,PA,Final,"531,502","3,640,717","5,363,140"
2017,10,RI,Final,"39,769","203,443","423,128"
2017,10,SC,Final,"290,427","2,232,570","2,261,684"
2017,10,SD,Final,"38,860","311,355","398,496"
2017,10,TN,Final,"307,102","2,895,257","2,859,341"
2017,10,TX,Final,"1,363,944","12,300,938","10,902,252"
2017,10,UT,Final,"67,919","646,070","1,068,811"
2017,10,VA,Final,"361,519","3,065,055","3,405,724"
2017,10,VT,Final,"26,073","145,096","314,540"
2017,10,WA,Final,"256,603","2,628,083","3,069,648"
2017,10,WI,Final,"212,430","1,443,887","2,685,082"
2017,10,WV,Final,"84,854","709,006","858,242"
2017,10,WY,Final,"24,258","209,767","270,796"
2017,9,AK,Final,"30,498","143,337","286,811"
2017,9,AL,Final,"342,336","2,640,002","2,210,177"
2017,9,AR,Final,"170,339","1,578,056","1,383,000"
2017,9,AZ,Final,"448,698","3,457,060","2,743,984"
2017,9,CA,Final,"1,754,022","9,072,330","13,331,986"
2017,9,CO,Final,"201,454","1,585,259","2,292,418"
2017,9,CT,Final,"198,140","931,874","1,495,983"
2017,9,DC,Final,"26,477","202,431","268,685"
2017,9,DE,Final,"54,364","406,902","427,267"
2017,9,FL,Final,"1,397,628","11,797,835","9,302,649"
2017,9,GA,Final,"613,220","4,881,784","4,310,944"
2017,9,HI,Final,"66,973","230,668","433,185"
2017,9,IA,Final,"131,151","984,840","1,375,981"
2017,9,ID,Final,"56,439","565,054","730,406"
2017,9,IL,Final,"497,694","3,802,661","5,265,838"
2017,9,IN,Final,"315,598","2,497,877","2,838,042"
2017,9,KS,Final,"168,316","1,241,886","1,261,041"
2017,9,KY,Final,"214,851","1,919,984","1,975,425"
2017,9,LA,Final,"296,486","2,939,633","2,078,941"
2017,9,MA,Final,"321,425","1,542,900","2,752,160"
2017,9,MD,Final,"271,133","1,950,987","2,317,034"
2017,9,ME,Final,"59,536","371,774","713,907"
2017,9,MI,Final,"389,688","2,534,222","4,344,569"
2017,9,MN,Final,"222,726","1,639,270","2,404,959"
2017,9,MO,Final,"321,191","2,737,174","2,775,988"
2017,9,MS,Final,"185,125","1,687,337","1,285,692"
2017,9,MT,Final,"39,733","344,126","504,057"
2017,9,NC,Final,"529,095","4,583,535","4,500,701"
2017,9,ND,Final,"34,919","290,498","380,512"
2017,9,NE,Final,"90,724","723,093","843,576"
2017,9,NH,Final,"64,221","326,979","619,917"
2017,9,NJ,Final,"370,409","2,420,219","3,551,187"
2017,9,NM,Final,"74,836","569,898","881,277"
2017,9,NV,Final,"145,695","1,212,415","1,267,985"
2017,9,NY,Final,"792,289","4,213,790","7,150,851"
2017,9,OH,Final,"489,416","3,779,410","4,910,587"
2017,9,OK,Final,"216,232","1,955,893","1,754,148"
2017,9,OR,Final,"146,824","1,346,718","1,728,135"
2017,9,PA,Final,"563,899","3,902,876","5,356,910"
2017,9,RI,Final,"46,550","259,744","441,084"
2017,9,SC,Final,"335,375","2,494,026","2,257,333"
2017,9,SD,Final,"41,095","319,383","397,361"
2017,9,TN,Final,"360,755","3,401,121","2,859,651"
2017,9,TX,Final,"1,599,125","14,378,611","10,821,001"
2017,9,UT,Final,"86,293","796,686","1,063,408"
2017,9,VA,Final,"377,217","3,136,378","3,402,134"
2017,9,VT,Final,"27,419","152,992","314,746"
2017,9,WA,Final,"234,821","2,312,686","3,032,740"
2017,9,WI,Final,"250,455","1,689,870","2,687,520"
2017,9,WV,Final,"78,126","655,308","857,452"
2017,9,WY,Final,"20,671","169,388","270,053"
2017,8,AK,Final,"30,720","143,358","287,018"
2017,8,AL,Final,"413,491","3,252,867","2,220,714"
2017,8,AR,Final,"201,835","1,890,327","1,382,927"
2017,8,AZ,Final,"542,569","4,288,246","2,761,507"
2017,8,CA,Final,"1,973,447","10,300,405","13,794,119"
2017,8,CO,Final,"232,602","1,866,335","2,290,812"
2017,8,CT,Final,"239,967","1,168,755","1,495,654"
2017,8,DC,Final,"30,673","243,019","268,746"
2017,8,DE,Final,"61,754","473,737","427,028"
2017,8,FL,Final,"1,530,531","13,277,001","9,303,297"
2017,8,GA,Final,"772,887","6,015,127","4,309,822"
2017,8,HI,Final,"70,371","244,653","432,887"
2017,8,IA,Final,"173,060","1,199,549","1,378,047"
2017,8,ID,Final,"76,948","728,695","729,269"
2017,8,IL,Final,"541,035","4,217,635","5,262,212"
2017,8,IN,Final,"372,204","3,019,632","2,830,817"
2017,8,KS,Final,"188,191","1,376,742","1,260,677"
2017,8,KY,Final,"263,486","2,436,236","1,973,984"
2017,8,LA,Final,"328,676","3,268,625","2,073,319"
2017,8,MA,Final,"377,586","1,920,607","2,722,543"
2017,8,MD,Final,"334,675","2,408,419","2,315,947"
2017,8,ME,Final,"59,802","374,813","713,670"
2017,8,MI,Final,"474,788","3,037,486","4,342,361"
2017,8,MN,Final,"243,176","1,768,180","2,410,495"
2017,8,MO,Final,"414,734","3,138,145","2,775,377"
2017,8,MS,Final,"212,806","1,959,631","1,290,018"
2017,8,MT,Final,"47,977","424,538","504,316"
2017,8,NC,Final,"645,541","5,774,477","4,499,910"
2017,8,ND,Final,"39,053","323,514","380,727"
2017,8,NE,Final,"105,951","874,979","845,547"
2017,8,NH,Final,"77,232","402,896","619,404"
2017,8,NJ,Final,"485,531","3,070,313","3,537,148"
2017,8,NM,Final,"92,101","692,504","885,076"
2017,8,NV,Final,"200,694","1,707,382","1,267,031"
2017,8,NY,Final,"935,107","5,037,600","7,145,902"
2017,8,OH,Final,"605,940","4,708,315","4,932,167"
2017,8,OK,Final,"261,109","2,435,209","1,754,989"
2017,8,OR,Final,"173,381","1,594,874","1,729,656"
2017,8,PA,Final,"680,126","4,749,230","5,359,300"
2017,8,RI,Final,"55,481","311,567","444,825"
2017,8,SC,Final,"420,641","3,172,167","2,260,541"
2017,8,SD,Final,"45,952","366,640","398,168"
2017,8,TN,Final,"445,465","4,188,456","2,862,971"
2017,8,TX,Final,"1,882,305","17,184,478","10,882,647"
2017,8,UT,Final,"130,641","1,133,841","1,065,364"
2017,8,VA,Final,"512,797","4,208,876","3,402,289"
2017,8,VT,Final,"30,578","172,376","314,849"
2017,8,WA,Final,"256,473","2,599,301","3,059,103"
2017,8,WI,Final,"261,194","1,784,015","2,680,202"
2017,8,WV,Final,"102,925","881,717","857,611"
2017,8,WY,Final,"22,837","189,674","270,525"
2017,7,AK,Final,"31,393","143,326","285,972"
2017,7,AL,Final,"422,959","3,394,759","2,218,066"
2017,7,AR,Final,"192,227","1,789,796","1,381,810"
2017,7,AZ,Final,"587,370","4,630,404","2,755,598"
2017,7,CA,Final,"1,854,592","10,013,382","13,293,365"
2017,7,CO,Final,"251,731","2,021,081","2,287,538"
2017,7,CT,Final,"256,567","1,270,209","1,494,313"
2017,7,DC,Final,"35,237","288,216","268,012"
2017,7,DE,Final,"63,358","501,898","426,352"
2017,7,FL,Final,"1,525,117","13,153,134","9,292,513"
2017,7,GA,Final,"785,253","6,188,706","4,302,857"
2017,7,HI,Final,"69,493","237,548","432,566"
2017,7,IA,Final,"206,273","1,436,507","1,374,666"
2017,7,ID,Final,"85,710","815,456","727,531"
2017,7,IL,Final,"624,858","5,085,450","5,257,810"
2017,7,IN,Final,"405,308","3,327,818","2,828,785"
2017,7,KS,Final,"227,556","1,666,522","1,267,433"
2017,7,KY,Final,"290,785","2,686,826","1,969,452"
2017,7,LA,Final,"334,734","3,274,830","2,077,926"
2017,7,MA,Final,"392,624","1,990,587","2,768,949"
2017,7,MD,Final,"387,462","2,858,082","2,313,799"
2017,7,ME,Final,"60,182","377,825","712,985"
2017,7,MI,Final,"544,132","3,481,680","4,341,385"
2017,7,MN,Final,"286,464","2,062,462","2,403,607"
2017,7,MO,Final,"522,313","3,883,934","2,762,939"
2017,7,MS,Final,"209,143","1,904,986","1,288,240"
2017,7,MT,Final,"47,102","412,873","503,057"
2017,7,NC,Final,"681,221","6,181,255","4,493,681"
2017,7,ND,Final,"41,659","360,088","380,045"
2017,7,NE,Final,"127,191","1,061,925","843,891"
2017,7,NH,Final,"77,614","409,469","618,904"
2017,7,NJ,Final,"561,712","3,515,183","3,542,319"
2017,7,NM,Final,"104,250","772,217","879,983"
2017,7,NV,Final,"232,944","2,003,468","1,265,047"
2017,7,NY,Final,"979,188","5,209,856","7,141,402"
2017,7,OH,Final,"669,229","5,211,800","4,932,901"
2017,7,OK,Final,"284,545","2,733,808","1,753,414"
2017,7,OR,Final,"164,879","1,516,622","1,726,855"
2017,7,PA,Final,"715,792","5,031,633","5,347,976"
2017,7,RI,Final,"55,068","320,104","444,830"
2017,7,SC,Final,"435,248","3,338,699","2,256,611"
2017,7,SD,Final,"52,243","416,323","396,711"
2017,7,TN,Final,"444,432","4,084,119","2,854,267"
2017,7,TX,Final,"1,836,263","16,887,299","10,804,116"
2017,7,UT,Final,"139,689","1,182,737","1,062,449"
2017,7,VA,Final,"579,438","4,757,111","3,403,213"
2017,7,VT,Final,"30,777","173,303","313,859"
2017,7,WA,Final,"253,065","2,555,073","3,031,964"
2017,7,WI,Final,"302,621","2,109,989","2,685,438"
2017,7,WV,Final,"109,873","946,883","857,025"
2017,7,WY,Final,"27,022","223,219","270,626"
2017,6,AK,Final,"30,168","138,510","286,130"
2017,6,AL,Final,"343,834","2,699,712","2,217,051"
2017,6,AR,Final,"157,046","1,452,342","1,381,581"
2017,6,AZ,Final,"517,719","4,110,405","2,754,759"
2017,6,CA,Final,"1,510,512","7,898,139","13,768,799"
2017,6,CO,Final,"211,821","1,659,508","2,284,976"
2017,6,CT,Final,"201,371","984,962","1,495,564"
2017,6,DC,Final,"27,932","221,876","267,538"
2017,6,DE,Final,"49,346","370,915","426,171"
2017,6,FL,Final,"1,340,207","11,423,436","9,282,976"
2017,6,GA,Final,"637,877","5,039,280","4,298,651"
2017,6,HI,Final,"65,126","213,869","432,402"
2017,6,IA,Final,"166,283","1,215,842","1,374,634"
2017,6,ID,Final,"67,013","591,609","726,137"
2017,6,IL,Final,"553,396","4,211,557","5,257,676"
2017,6,IN,Final,"340,307","2,750,360","2,829,305"
2017,6,KS,Final,"177,436","1,303,199","1,260,402"
2017,6,KY,Final,"230,206","2,118,508","1,971,280"
2017,6,LA,Final,"278,183","2,665,786","2,077,758"
2017,6,MA,Final,"314,666","1,603,532","2,790,718"
2017,6,MD,Final,"324,654","2,288,493","2,311,963"
2017,6,ME,Final,"57,689","359,540","713,515"
2017,6,MI,Final,"458,545","2,903,923","4,342,398"
2017,6,MN,Final,"243,012","1,756,589","2,404,838"
2017,6,MO,Final,"404,887","2,990,595","2,769,236"
2017,6,MS,Final,"173,752","1,537,231","1,286,437"
2017,6,MT,Final,"38,620","334,965","502,841"
2017,6,NC,Final,"551,360","5,049,591","4,487,533"
2017,6,ND,Final,"35,557","291,742","379,473"
2017,6,NE,Final,"98,542","818,636","844,002"
2017,6,NH,Final,"66,186","342,998","618,630"
2017,6,NJ,Final,"429,604","2,699,308","3,537,112"
2017,6,NM,Final,"83,728","626,956","879,836"
2017,6,NV,Final,"177,824","1,529,308","1,264,574"
2017,6,NY,Final,"758,927","4,049,598","7,143,784"
2017,6,OH,Final,"546,417","4,225,286","4,934,486"
2017,6,OK,Final,"230,609","2,161,193","1,752,227"
2017,6,OR,Final,"144,281","1,323,479","1,726,613"
2017,6,PA,Final,"573,395","3,972,368","5,354,887"
2017,6,RI,Final,"41,463","248,752","445,530"
2017,6,SC,Final,"362,813","2,720,110","2,254,841"
2017,6,SD,Final,"43,216","341,828","396,722"
2017,6,TN,Final,"364,718","3,323,923","2,854,264"
2017,6,TX,Final,"1,556,301","14,106,725","10,845,046"
