Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
1992,7,ND,Final,"13,204","178,575",.,7.39
1992,7,NE,Final,"43,367","603,228",.,7.19
1992,7,NH,Final,"28,686","247,216",.,11.60
1992,7,NJ,Final,"240,891","2,076,632",.,11.60
1992,7,NM,Final,"30,182","332,882",.,9.07
1992,7,NV,Final,"38,542","671,019",.,5.74
1992,7,NY,Final,"421,548","3,166,250",.,13.31
1992,7,OH,Final,"296,183","3,368,806",.,8.79
1992,7,OK,Final,"136,018","1,798,781",.,7.56
1992,7,OR,Final,"47,971","968,255",.,4.95
1992,7,PA,Final,"321,716","3,080,366",.,10.44
1992,7,RI,Final,"20,604","176,123",.,11.70
1992,7,SC,Final,"142,013","1,958,744",.,7.25
1992,7,SD,Final,"15,332","198,053",.,7.74
1992,7,TN,Final,"159,252","2,796,256",.,5.70
1992,7,TX,Final,"793,439","9,685,450",.,8.19
1992,7,UT,Final,"25,636","369,120",.,6.95
1992,7,VA,Final,"210,037","2,759,354",.,7.61
1992,7,VT,Final,"10,869","128,727",.,8.44
1992,7,WA,Final,"75,498","1,721,111",.,4.39
1992,7,WI,Final,"94,170","1,320,467",.,7.13
1992,7,WV,Final,"42,596","681,563",.,6.25
1992,7,WY,Final,"7,326","115,069",.,6.37
1992,6,AK,Final,"11,975","109,539",.,10.93
1992,6,AL,Final,"125,579","1,831,821",.,6.86
1992,6,AR,Final,"73,388","808,772",.,9.07
1992,6,AZ,Final,"140,962","1,383,986",.,10.19
1992,6,CA,Final,"598,087","5,386,621",.,11.10
1992,6,CO,Final,"56,991","757,935",.,7.52
1992,6,CT,Final,"82,559","729,081",.,11.32
1992,6,DC,Final,"6,883","98,417",.,6.99
1992,6,DE,Final,"17,518","184,087",.,9.52
1992,6,FL,Final,"488,456","6,382,089",.,7.65
1992,6,GA,Final,"211,445","2,528,193",.,8.36
1992,6,HI,Final,"20,131","199,019",.,10.12
1992,6,IA,Final,"67,345","756,364",.,8.90
1992,6,ID,Final,"18,267","351,335",.,5.20
1992,6,IL,Final,"269,201","2,369,698",.,11.36
1992,6,IN,Final,"117,097","1,598,761",.,7.32
1992,6,KS,Final,"57,792","648,383",.,8.91
1992,6,KY,Final,"81,044","1,305,221",.,6.21
1992,6,LA,Final,"151,467","2,040,474",.,7.42
1992,6,MA,Final,"115,105","1,096,657",.,10.50
1992,6,MD,Final,"126,898","1,355,039",.,9.36
1992,6,ME,Final,"29,490","267,459",.,11.03
1992,6,MI,Final,"158,645","1,923,169",.,8.25
1992,6,MN,Final,"77,926","1,092,299",.,7.13
1992,6,MO,Final,"141,250","1,608,157",.,8.78
1992,6,MS,Final,"76,744","1,067,318",.,7.19
1992,6,MT,Final,"11,790","214,504",.,5.50
1992,6,NC,Final,"195,876","2,379,520",.,8.23
1992,6,ND,Final,"13,366","184,770",.,7.23
1992,6,NE,Final,"34,796","463,743",.,7.50
1992,6,NH,Final,"24,154","212,150",.,11.39
1992,6,NJ,Final,"192,896","1,659,841",.,11.62
1992,6,NM,Final,"25,502","281,345",.,9.06
1992,6,NV,Final,"33,339","541,573",.,6.16
1992,6,NY,Final,"371,006","2,835,072",.,13.09
1992,6,OH,Final,"248,127","2,699,169",.,9.19
1992,6,OK,Final,"85,573","1,114,996",.,7.67
1992,6,OR,Final,"45,509","932,813",.,4.88
1992,6,PA,Final,"274,654","2,711,476",.,10.13
1992,6,RI,Final,"19,022","169,539",.,11.22
1992,6,SC,Final,"101,118","1,362,601",.,7.42
1992,6,SD,Final,"14,682","189,100",.,7.76
1992,6,TN,Final,"120,113","2,083,026",.,5.77
1992,6,TX,Final,"564,271","6,852,500",.,8.23
1992,6,UT,Final,"22,072","316,787",.,6.97
1992,6,VA,Final,"171,966","2,066,252",.,8.32
1992,6,VT,Final,"10,593","124,082",.,8.54
1992,6,WA,Final,"76,010","1,778,967",.,4.27
1992,6,WI,Final,"87,317","1,215,655",.,7.18
1992,6,WV,Final,"33,273","521,332",.,6.38
1992,6,WY,Final,"7,380","115,930",.,6.37
1992,5,AK,Final,"13,494","121,498",.,11.11
1992,5,AL,Final,"102,517","1,455,896",.,7.04
1992,5,AR,Final,"55,987","660,468",.,8.48
1992,5,AZ,Final,"115,588","1,195,733",.,9.67
1992,5,CA,Final,"544,286","4,918,584",.,11.07
1992,5,CO,Final,"55,214","748,417",.,7.38
1992,5,CT,Final,"88,970","753,501",.,11.81
1992,5,DC,Final,"5,309","93,152",.,5.70
1992,5,DE,Final,"16,067","183,627",.,8.75
1992,5,FL,Final,"387,975","4,982,006",.,7.79
1992,5,GA,Final,"166,532","2,111,031",.,7.89
1992,5,HI,Final,"20,509","203,512",.,10.08
1992,5,IA,Final,"58,240","704,363",.,8.27
1992,5,ID,Final,"19,393","389,215",.,4.98
1992,5,IL,Final,"235,831","2,260,362",.,10.43
1992,5,IN,Final,"112,665","1,532,019",.,7.35
1992,5,KS,Final,"49,350","582,338",.,8.47
1992,5,KY,Final,"67,711","1,144,072",.,5.92
1992,5,LA,Final,"112,741","1,496,147",.,7.54
1992,5,MA,Final,"119,697","1,149,371",.,10.41
1992,5,MD,Final,"104,349","1,269,332",.,8.22
1992,5,ME,Final,"32,786","294,988",.,11.11
1992,5,MI,Final,"154,047","1,927,884",.,7.99
1992,5,MN,Final,"78,275","1,096,923",.,7.14
1992,5,MO,Final,"112,255","1,414,686",.,7.93
1992,5,MS,Final,"62,624","844,866",.,7.41
1992,5,MT,Final,"12,448","229,879",.,5.42
1992,5,NC,Final,"186,092","2,255,315",.,8.25
1992,5,ND,Final,"14,174","214,523",.,6.61
1992,5,NE,Final,"27,524","443,894",.,6.20
1992,5,NH,Final,"31,851","282,621",.,11.27
1992,5,NJ,Final,"149,348","1,387,858",.,10.76
1992,5,NM,Final,"25,009","267,291",.,9.36
1992,5,NV,Final,"27,026","446,099",.,6.06
1992,5,NY,Final,"354,547","2,902,919",.,12.21
1992,5,OH,Final,"236,693","2,731,166",.,8.67
1992,5,OK,Final,"64,306","895,691",.,7.18
1992,5,OR,Final,"52,137","1,066,268",.,4.89
1992,5,PA,Final,"264,014","2,742,476",.,9.63
1992,5,RI,Final,"19,221","175,504",.,10.95
1992,5,SC,Final,"89,417","1,205,606",.,7.42
1992,5,SD,Final,"14,915","201,127",.,7.42
1992,5,TN,Final,"112,583","1,945,430",.,5.79
1992,5,TX,Final,"445,834","5,460,630",.,8.16
1992,5,UT,Final,"22,424","319,814",.,7.01
1992,5,VA,Final,"157,297","1,943,692",.,8.09
1992,5,VT,Final,"11,349","135,155",.,8.40
1992,5,WA,Final,"89,562","2,065,059",.,4.34
1992,5,WI,Final,"88,459","1,253,442",.,7.06
1992,5,WV,Final,"35,582","558,302",.,6.37
1992,5,WY,Final,"7,472","118,787",.,6.29
1992,4,AK,Final,"14,437","132,086",.,10.93
1992,4,AL,Final,"99,720","1,469,853",.,6.78
1992,4,AR,Final,"56,348","697,156",.,8.08
1992,4,AZ,Final,"88,748","932,542",.,9.52
1992,4,CA,Final,"548,284","5,024,331",.,10.91
1992,4,CO,Final,"56,583","828,551",.,6.83
1992,4,CT,Final,"90,686","846,521",.,10.71
1992,4,DC,Final,"6,452","115,266",.,5.60
1992,4,DE,Final,"18,604","224,456",.,8.29
1992,4,FL,Final,"368,736","4,727,071",.,7.80
1992,4,GA,Final,"154,213","2,077,695",.,7.42
1992,4,HI,Final,"19,676","191,528",.,10.27
1992,4,IA,Final,"61,938","783,555",.,7.90
1992,4,ID,Final,"19,183","394,526",.,4.86
1992,4,IL,Final,"251,702","2,532,299",.,9.94
1992,4,IN,Final,"119,146","1,757,924",.,6.78
1992,4,KS,Final,"48,204","616,290",.,7.82
1992,4,KY,Final,"72,124","1,290,156",.,5.59
1992,4,LA,Final,"92,864","1,266,280",.,7.33
1992,4,MA,Final,"129,707","1,302,995",.,9.95
1992,4,MD,Final,"110,234","1,504,456",.,7.33
1992,4,ME,Final,"36,405","323,997",.,11.24
1992,4,MI,Final,"164,557","2,047,044",.,8.04
1992,4,MN,Final,"81,646","1,196,916",.,6.82
1992,4,MO,Final,"108,025","1,535,098",.,7.04
1992,4,MS,Final,"55,850","781,714",.,7.14
1992,4,MT,Final,"14,277","243,456",.,5.86
1992,4,NC,Final,"211,363","2,652,906",.,7.97
1992,4,ND,Final,"16,073","262,168",.,6.13
1992,4,NE,Final,"28,506","495,113",.,5.76
1992,4,NH,Final,"32,981","296,059",.,11.14
1992,4,NJ,Final,"155,943","1,484,910",.,10.50
1992,4,NM,Final,"25,446","277,416",.,9.17
1992,4,NV,Final,"24,181","368,198",.,6.57
1992,4,NY,Final,"368,131","3,173,244",.,11.60
1992,4,OH,Final,"243,672","3,049,751",.,7.99
1992,4,OK,Final,"65,727","912,528",.,7.20
1992,4,OR,Final,"59,299","1,224,380",.,4.84
1992,4,PA,Final,"301,364","3,219,282",.,9.36
1992,4,RI,Final,"21,204","193,016",.,10.99
1992,4,SC,Final,"99,410","1,376,024",.,7.22
1992,4,SD,Final,"16,917","242,959",.,6.96
1992,4,TN,Final,"129,779","2,297,667",.,5.65
1992,4,TX,Final,"361,681","4,818,627",.,7.51
1992,4,UT,Final,"23,067","334,958",.,6.89
1992,4,VA,Final,"164,701","2,187,881",.,7.53
1992,4,VT,Final,"12,638","159,148",.,7.94
1992,4,WA,Final,"106,863","2,453,141",.,4.36
1992,4,WI,Final,"91,785","1,343,848",.,6.83
1992,4,WV,Final,"38,775","638,361",.,6.07
1992,4,WY,Final,"8,808","144,777",.,6.08
1992,3,AK,Final,"16,370","156,565",.,10.46
1992,3,AL,Final,"98,311","1,457,792",.,6.74
1992,3,AR,Final,"58,071","725,168",.,8.01
1992,3,AZ,Final,"96,535","1,069,813",.,9.02
1992,3,CA,Final,"564,766","5,178,827",.,10.91
1992,3,CO,Final,"62,535","918,614",.,6.81
1992,3,CT,Final,"98,896","943,714",.,10.48
1992,3,DC,Final,"7,495","130,139",.,5.76
1992,3,DE,Final,"19,973","245,953",.,8.12
1992,3,FL,Final,"388,833","4,898,487",.,7.94
1992,3,GA,Final,"155,564","2,102,008",.,7.40
1992,3,HI,Final,"19,885","198,800",.,10.00
1992,3,IA,Final,"65,757","845,128",.,7.78
1992,3,ID,Final,"23,216","480,602",.,4.83
1992,3,IL,Final,"269,856","2,720,883",.,9.92
1992,3,IN,Final,"130,560","1,913,217",.,6.82
1992,3,KS,Final,"48,118","634,074",.,7.59
1992,3,KY,Final,"79,988","1,429,079",.,5.60
1992,3,LA,Final,"97,223","1,284,876",.,7.57
1992,3,MA,Final,"145,093","1,446,704",.,10.03
1992,3,MD,Final,"127,519","1,748,695",.,7.29
1992,3,ME,Final,"41,179","358,824",.,11.48
1992,3,MI,Final,"174,772","2,191,658",.,7.97
1992,3,MN,Final,"85,290","1,249,960",.,6.82
1992,3,MO,Final,"118,424","1,681,043",.,7.04
1992,3,MS,Final,"55,289","807,331",.,6.85
1992,3,MT,Final,"18,403","275,636",.,6.68
1992,3,NC,Final,"217,017","2,719,338",.,7.98
1992,3,ND,Final,"16,782","282,176",.,5.95
1992,3,NE,Final,"29,211","510,725",.,5.72
1992,3,NH,Final,"35,963","323,890",.,11.10
1992,3,NJ,Final,"179,100","1,730,643",.,10.35
1992,3,NM,Final,"27,694","299,632",.,9.24
1992,3,NV,Final,"25,991","396,171",.,6.56
1992,3,NY,Final,"402,289","3,500,415",.,11.49
1992,3,OH,Final,"266,805","3,392,908",.,7.86
1992,3,OK,Final,"65,587","919,686",.,7.13
1992,3,OR,Final,"65,602","1,311,788",.,5.00
1992,3,PA,Final,"350,034","3,742,329",.,9.35
1992,3,RI,Final,"23,214","212,467",.,10.93
1992,3,SC,Final,"102,382","1,401,307",.,7.31
1992,3,SD,Final,"16,796","247,304",.,6.79
1992,3,TN,Final,"133,330","2,363,161",.,5.64
1992,3,TX,Final,"365,695","4,948,701",.,7.39
1992,3,UT,Final,"23,543","338,068",.,6.96
1992,3,VA,Final,"192,552","2,582,012",.,7.46
1992,3,VT,Final,"18,887","193,542",.,9.76
1992,3,WA,Final,"127,643","2,895,644",.,4.41
1992,3,WI,Final,"95,353","1,427,017",.,6.68
1992,3,WV,Final,"46,501","761,508",.,6.11
1992,3,WY,Final,"9,538","159,711",.,5.97
1992,2,AK,Final,"16,629","158,986",.,10.46
1992,2,AL,Final,"106,359","1,662,602",.,6.40
1992,2,AR,Final,"63,736","823,059",.,7.74
1992,2,AZ,Final,"105,713","1,196,736",.,8.83
1992,2,CA,Final,"608,818","5,659,236",.,10.76
1992,2,CO,Final,"66,078","961,704",.,6.87
1992,2,CT,Final,"112,234","1,027,997",.,10.92
1992,2,DC,Final,"8,375","144,054",.,5.81
1992,2,DE,Final,"22,514","285,322",.,7.89
1992,2,FL,Final,"443,088","5,631,847",.,7.87
1992,2,GA,Final,"168,449","2,373,995",.,7.10
1992,2,HI,Final,"19,748","193,371",.,10.21
1992,2,IA,Final,"66,672","891,249",.,7.48
1992,2,ID,Final,"26,592","552,949",.,4.81
1992,2,IL,Final,"263,569","2,981,716",.,8.84
1992,2,IN,Final,"130,008","2,019,477",.,6.44
1992,2,KS,Final,"49,014","687,605",.,7.13
1992,2,KY,Final,"85,914","1,572,521",.,5.46
1992,2,LA,Final,"109,056","1,483,240",.,7.35
1992,2,MA,Final,"154,678","1,549,923",.,9.98
1992,2,MD,Final,"138,219","1,958,181",.,7.06
1992,2,ME,Final,"47,907","409,749",.,11.69
1992,2,MI,Final,"177,805","2,199,253",.,8.08
1992,2,MN,Final,"90,890","1,363,212",.,6.67
1992,2,MO,Final,"122,146","1,828,176",.,6.68
1992,2,MS,Final,"64,979","977,285",.,6.65
1992,2,MT,Final,"19,437","296,637",.,6.55
1992,2,NC,Final,"250,225","3,206,994",.,7.80
1992,2,ND,Final,"18,869","326,564",.,5.78
1992,2,NE,Final,"31,653","572,684",.,5.53
1992,2,NH,Final,"39,274","353,137",.,11.12
1992,2,NJ,Final,"176,070","1,713,945",.,10.27
1992,2,NM,Final,"30,037","335,969",.,8.94
1992,2,NV,Final,"29,007","439,105",.,6.61
1992,2,NY,Final,"420,065","3,678,135",.,11.42
1992,2,OH,Final,"278,584","3,657,169",.,7.62
1992,2,OK,Final,"71,198","1,058,991",.,6.72
1992,2,OR,Final,"72,940","1,473,735",.,4.95
1992,2,PA,Final,"368,159","3,995,388",.,9.21
1992,2,RI,Final,"24,761","226,502",.,10.93
1992,2,SC,Final,"119,483","1,710,937",.,6.98
1992,2,SD,Final,"18,441","278,780",.,6.61
1992,2,TN,Final,"163,948","2,912,550",.,5.63
1992,2,TX,Final,"436,206","6,183,723",.,7.05
1992,2,UT,Final,"28,266","383,492",.,7.37
1992,2,VA,Final,"207,603","2,873,868",.,7.22
1992,2,VT,Final,"22,146","200,057",.,11.07
1992,2,WA,Final,"140,178","3,271,129",.,4.29
1992,2,WI,Final,"95,565","1,455,591",.,6.57
1992,2,WV,Final,"46,920","790,410",.,5.94
1992,2,WY,Final,"10,336","177,149",.,5.83
1992,1,AK,Final,"17,670","170,033",.,10.39
1992,1,AL,Final,"128,190","2,018,054",.,6.35
1992,1,AR,Final,"69,249","928,356",.,7.46
1992,1,AZ,Final,"117,894","1,415,295",.,8.33
1992,1,CA,Final,"680,443","6,228,021",.,10.93
1992,1,CO,Final,"76,685","1,079,741",.,7.10
1992,1,CT,Final,"119,788","1,112,504",.,10.77
1992,1,DC,Final,"8,140","141,914",.,5.74
1992,1,DE,Final,"22,457","286,841",.,7.83
1992,1,FL,Final,"459,188","5,751,854",.,7.98
1992,1,GA,Final,"190,176","2,764,642",.,6.88
1992,1,HI,Final,"21,808","215,125",.,10.14
1992,1,IA,Final,"75,158","1,032,738",.,7.28
1992,1,ID,Final,"33,081","692,104",.,4.78
1992,1,IL,Final,"303,215","3,241,507",.,9.35
1992,1,IN,Final,"155,360","2,445,864",.,6.35
1992,1,KS,Final,"56,728","785,588",.,7.22
1992,1,KY,Final,"100,985","1,882,867",.,5.36
1992,1,LA,Final,"121,314","1,692,971",.,7.17
1992,1,MA,Final,"170,653","1,671,694",.,10.21
1992,1,MD,Final,"149,315","2,088,378",.,7.15
1992,1,ME,Final,"46,902","400,434",.,11.71
1992,1,MI,Final,"213,465","2,667,957",.,8.00
1992,1,MN,Final,"100,681","1,512,974",.,6.65
1992,1,MO,Final,"138,600","2,117,335",.,6.55
1992,1,MS,Final,"68,158","1,033,933",.,6.59
1992,1,MT,Final,"24,068","370,093",.,6.50
1992,1,NC,Final,"283,408","3,667,964",.,7.73
1992,1,ND,Final,"20,071","351,131",.,5.72
1992,1,NE,Final,"35,409","662,166",.,5.35
1992,1,NH,Final,"40,617","366,373",.,11.09
1992,1,NJ,Final,"198,842","1,957,966",.,10.16
1992,1,NM,Final,"34,980","394,926",.,8.86
1992,1,NV,Final,"34,227","550,928",.,6.21
1992,1,NY,Final,"430,152","3,763,420",.,11.43
1992,1,OH,Final,"318,158","4,321,438",.,7.36
1992,1,OK,Final,"80,587","1,269,583",.,6.35
1992,1,OR,Final,"91,430","1,877,884",.,4.87
1992,1,PA,Final,"386,769","4,173,936",.,9.27
1992,1,RI,Final,"26,681","247,180",.,10.79
1992,1,SC,Final,"126,315","1,799,691",.,7.02
1992,1,SD,Final,"19,519","298,970",.,6.53
1992,1,TN,Final,"176,610","3,123,087",.,5.65
1992,1,TX,Final,"449,679","6,757,362",.,6.65
1992,1,UT,Final,"34,024","488,170",.,6.97
1992,1,VA,Final,"227,886","3,198,572",.,7.12
1992,1,VT,Final,"24,663","224,342",.,10.99
1992,1,WA,Final,"154,530","3,431,475",.,4.50
1992,1,WI,Final,"111,302","1,679,559",.,6.63
1992,1,WV,Final,"53,433","907,107",.,5.89
1992,1,WY,Final,"11,914","210,320",.,5.66
1991,12,AK,Final,"16,793","161,194",.,10.42
1991,12,AL,Final,"111,207","1,715,330",.,6.48
1991,12,AR,Final,"62,503","815,127",.,7.67
1991,12,AZ,Final,"108,671","1,287,927",.,8.44
1991,12,CA,Final,"623,555","5,783,965",.,10.78
1991,12,CO,Final,"70,367","983,323",.,7.16
1991,12,CT,Final,"106,914","1,004,445",.,10.64
1991,12,DC,Final,"6,973","122,588",.,5.69
1991,12,DE,Final,"18,994","233,176",.,8.15
1991,12,FL,Final,"418,445","5,266,500",.,7.95
1991,12,GA,Final,"163,169","2,371,344",.,6.88
1991,12,HI,Final,"20,199","202,963",.,9.95
1991,12,IA,Final,"71,847","998,479",.,7.20
1991,12,ID,Final,"31,788","667,501",.,4.76
1991,12,IL,Final,"292,225","3,158,571",.,9.25
1991,12,IN,Final,"138,018","2,095,979",.,6.58
1991,12,KS,Final,"57,635","745,408",.,7.73
1991,12,KY,Final,"86,884","1,617,633",.,5.37
1991,12,LA,Final,"110,939","1,529,081",.,7.26
1991,12,MA,Final,"155,488","1,449,542",.,10.73
1991,12,MD,Final,"127,256","1,760,000",.,7.23
1991,12,ME,Final,"41,565","369,391",.,11.25
1991,12,MI,Final,"185,942","2,355,925",.,7.89
1991,12,MN,Final,"97,213","1,488,341",.,6.53
1991,12,MO,Final,"130,620","1,998,423",.,6.54
1991,12,MS,Final,"62,228","910,974",.,6.83
1991,12,MT,Final,"24,139","375,097",.,6.44
1991,12,NC,Final,"238,585","3,038,820",.,7.85
1991,12,ND,Final,"18,837","335,280",.,5.62
1991,12,NE,Final,"33,436","598,387",.,5.59
1991,12,NH,Final,"35,226","315,558",.,11.16
1991,12,NJ,Final,"182,800","1,792,577",.,10.20
1991,12,NM,Final,"31,945","365,015",.,8.75
1991,12,NV,Final,"31,178","504,777",.,6.18
1991,12,NY,Final,"389,427","3,307,809",.,11.77
1991,12,OH,Final,"288,941","3,828,789",.,7.55
1991,12,OK,Final,"75,126","1,166,989",.,6.44
1991,12,OR,Final,"84,778","1,745,282",.,4.86
1991,12,PA,Final,"350,255","3,720,958",.,9.41
1991,12,RI,Final,"25,917","217,436",.,11.92
1991,12,SC,Final,"111,266","1,540,317",.,7.22
1991,12,SD,Final,"18,902","290,124",.,6.52
1991,12,TN,Final,"145,999","2,596,840",.,5.62
1991,12,TX,Final,"429,109","5,964,545",.,7.19
1991,12,UT,Final,"32,042","453,752",.,7.06
1991,12,VA,Final,"206,447","2,861,836",.,7.21
1991,12,VT,Final,"22,330","184,757",.,12.09
1991,12,WA,Final,"131,277","2,948,426",.,4.45
1991,12,WI,Final,"108,465","1,662,085",.,6.53
1991,12,WV,Final,"49,100","816,040",.,6.02
1991,12,WY,Final,"11,225","194,949",.,5.76
1991,11,AK,Final,"15,674","141,108",.,11.11
1991,11,AL,Final,"94,613","1,408,762",.,6.72
1991,11,AR,Final,"49,223","713,668",.,6.90
1991,11,AZ,Final,"90,721","1,011,424",.,8.97
1991,11,CA,Final,"566,529","5,327,294",.,10.63
1991,11,CO,Final,"56,136","806,621",.,6.96
1991,11,CT,Final,"89,326","802,235",.,11.13
1991,11,DC,Final,"5,456","98,843",.,5.52
1991,11,DE,Final,"16,486","194,813",.,8.46
1991,11,FL,Final,"423,937","5,313,228",.,7.98
1991,11,GA,Final,"149,526","2,078,764",.,7.19
1991,11,HI,Final,"19,983","198,659",.,10.06
1991,11,IA,Final,"66,787","891,031",.,7.50
1991,11,ID,Final,"27,877","574,382",.,4.85
1991,11,IL,Final,"242,829","2,476,479",.,9.81
1991,11,IN,Final,"120,458","1,739,158",.,6.93
1991,11,KS,Final,"53,086","664,310",.,7.99
1991,11,KY,Final,"76,869","1,365,616",.,5.63
1991,11,LA,Final,"106,657","1,490,584",.,7.16
1991,11,MA,Final,"121,781","1,209,159",.,10.07
1991,11,MD,Final,"110,797","1,479,460",.,7.49
1991,11,ME,Final,"33,210","297,429",.,11.17
1991,11,MI,Final,"161,820","2,057,782",.,7.86
1991,11,MN,Final,"87,777","1,294,912",.,6.78
1991,11,MO,Final,"119,669","1,693,292",.,7.07
1991,11,MS,Final,"59,251","835,369",.,7.09
1991,11,MT,Final,"20,910","362,457",.,5.77
1991,11,NC,Final,"195,718","2,495,040",.,7.84
1991,11,ND,Final,"17,154","288,677",.,5.94
1991,11,NE,Final,"31,274","542,361",.,5.77
1991,11,NH,Final,"28,678","258,320",.,11.10
1991,11,NJ,Final,"159,617","1,524,029",.,10.47
1991,11,NM,Final,"25,932","290,982",.,8.91
1991,11,NV,Final,"24,695","404,721",.,6.10
1991,11,NY,Final,"336,545","2,842,229",.,11.84
1991,11,OH,Final,"245,754","3,050,389",.,8.06
1991,11,OK,Final,"64,446","1,032,709",.,6.24
1991,11,OR,Final,"68,873","1,393,745",.,4.94
1991,11,PA,Final,"294,706","3,032,405",.,9.72
1991,11,RI,Final,"19,315","186,480",.,10.36
1991,11,SC,Final,"94,624","1,285,232",.,7.36
1991,11,SD,Final,"17,346","262,440",.,6.61
1991,11,TN,Final,"120,939","2,131,790",.,5.67
1991,11,TX,Final,"441,578","5,957,681",.,7.41
1991,11,UT,Final,"27,334","383,379",.,7.13
1991,11,VA,Final,"170,318","2,290,510",.,7.44
1991,11,VT,Final,"14,851","143,235",.,10.37
1991,11,WA,Final,"104,606","2,329,117",.,4.49
1991,11,WI,Final,"98,064","1,443,483",.,6.79
1991,11,WV,Final,"40,342","654,027",.,6.17
1991,11,WY,Final,"9,377","156,453",.,5.99
1991,10,AK,Final,"13,861","127,141",.,10.90
1991,10,AL,Final,"97,267","1,442,365",.,6.74
1991,10,AR,Final,"66,749","796,329",.,8.38
1991,10,AZ,Final,"128,336","1,334,814",.,9.61
1991,10,CA,Final,"642,907","5,934,654",.,10.83
1991,10,CO,Final,"53,557","725,622",.,7.38
1991,10,CT,Final,"82,485","723,915",.,11.39
1991,10,DC,Final,"8,606","121,153",.,7.10
1991,10,DE,Final,"16,118","186,308",.,8.65
1991,10,FL,Final,"501,234","6,396,770",.,7.84
1991,10,GA,Final,"156,704","2,125,160",.,7.37
1991,10,HI,Final,"20,198","205,183",.,9.84
1991,10,IA,Final,"62,181","812,334",.,7.65
1991,10,ID,Final,"21,488","422,600",.,5.08
1991,10,IL,Final,"261,375","2,393,158",.,10.92
1991,10,IN,Final,"115,573","1,619,445",.,7.14
1991,10,KS,Final,"52,946","669,427",.,7.91
1991,10,KY,Final,"69,538","1,212,201",.,5.74
1991,10,LA,Final,"121,114","1,648,695",.,7.35
1991,10,MA,Final,"115,562","1,085,217",.,10.65
1991,10,MD,Final,"116,985","1,364,823",.,8.57
1991,10,ME,Final,"30,010","284,093",.,10.56
1991,10,MI,Final,"153,354","1,956,360",.,7.84
1991,10,MN,Final,"79,140","1,120,933",.,7.06
1991,10,MO,Final,"109,651","1,529,977",.,7.17
1991,10,MS,Final,"71,251","995,186",.,7.16
1991,10,MT,Final,"13,750","256,295",.,5.36
1991,10,NC,Final,"193,865","2,305,219",.,8.41
1991,10,ND,Final,"13,131","191,771",.,6.85
1991,10,NE,Final,"28,644","479,011",.,5.98
1991,10,NH,Final,"27,404","244,935",.,11.19
1991,10,NJ,Final,"150,045","1,452,259",.,10.33
1991,10,NM,Final,"25,876","277,240",.,9.33
1991,10,NV,Final,"24,970","443,801",.,5.63
1991,10,NY,Final,"356,561","2,967,556",.,12.02
1991,10,OH,Final,"228,377","2,698,259",.,8.46
1991,10,OK,Final,"67,317","971,826",.,6.93
1991,10,OR,Final,"53,595","1,063,192",.,5.04
1991,10,PA,Final,"269,283","2,668,841",.,10.09
1991,10,RI,Final,"18,480","167,917",.,11.01
1991,10,SC,Final,"95,060","1,305,837",.,7.28
1991,10,SD,Final,"15,011","203,385",.,7.38
1991,10,TN,Final,"107,974","1,890,465",.,5.71
1991,10,TX,Final,"499,811","6,204,718",.,8.06
1991,10,UT,Final,"23,158","320,766",.,7.22
1991,10,VA,Final,"152,136","1,958,221",.,7.77
1991,10,VT,Final,"11,227","132,986",.,8.44
1991,10,WA,Final,"81,270","1,799,603",.,4.52
1991,10,WI,Final,"90,663","1,316,265",.,6.89
1991,10,WV,Final,"35,865","574,737",.,6.24
1991,10,WY,Final,"8,100","127,510",.,6.35
1991,9,AK,Final,"12,189","112,406",.,10.84
1991,9,AL,Final,"138,050","2,057,114",.,6.71
1991,9,AR,Final,"98,610","1,153,555",.,8.55
1991,9,AZ,Final,"162,355","1,672,108",.,9.71
1991,9,CA,Final,"646,114","5,938,732",.,10.88
